KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-12,1.34,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-01,1.42,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-02,1.33,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-03,1.24,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-04,1.31,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-05,1.25,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-06,1.4,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-07,1.45,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-08,1.19,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-09,1.38,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-10,1.42,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-11,1.35,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2019-12,1.23,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-01,1.05,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-02,1.35,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-03,1.24,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-04,1.46,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-05,1.27,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-06,1.43,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-07,1.38,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-08,1.21,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-09,1.49,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-10,1.43,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-11,1.27,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2020-12,1.4,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2021-01,1.35,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2021-02,1.86,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2021-03,1.35,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2021-04,1.31,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
